,FOLIO,GASTO,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Columna1
1153,35799884,COMPRA,1.0,34.22,5.48,0.0,0.0,39.7,39.7,0.0
1154,174,COMPRA,1.0,0.0,41280.0,0.0,0.0,0.0,0.0,0.0
1155,0121,COMPRA,1.0,0.0,41280.0,0.0,0.0,41280.0,299280.0,258000.0
1156,26436,COMPRA,1.0,0.0,124.37,0.0,0.0,0.0,0.0,0.0
1157,1212,COMPRA,1.0,0.0,124.37,0.0,0.0,0.0,0.0,0.0
1158,22020040028311,COMPRA,1.0,0.01,124.37,0.0,0.0,0.01,0.0,-0.01
1159,,COMPRA,1.0,674.62,124.37,0.0,0.0,798.99,798.99,0.0
1160,,COMPRA,1.0,752.43,146.57,0.0,0.0,899.0,899.0,0.0
1161,,COMPRA,1.0,674.62,124.37,0.0,0.0,798.99,798.99,0.0
1162,,COMPRA,1.0,674.62,124.37,0.0,0.0,798.99,798.99,0.0
1163,3213,COMPRA,1.0,4310.35,689.66,0.0,0.0,5000.01,5000.01,0.0
1164,21,COMPRA,1.0,2042.97,326.88,0.0,122.58,2247.27,2247.27,0.0
1165,200277,COMPRA,1.0,2585.0,413.6,0.0,0.0,2998.6,2998.6,0.0
1166,2064,COMPRA,1.0,3990.02,638.4,0.0,239.4,4389.02,4389.02,0.0
1167,989109,COMPRA,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0,0.0
1168,3764,COMPRA,1.0,9660.82,1545.73,0.0,579.65,10626.9,10626.9,0.0
1169,3765,COMPRA,1.0,18561.63,2969.86,0.0,1113.7,20417.79,20417.79,0.0
1170,230,COMPRA,1.0,-26104.35,-4176.7,0.0,-1566.26,-28714.79,-28714.79,0.0
1171,47771,COMPRA,1.0,135.34,21.66,0.0,0.0,157.0,157.0,0.0
1172,420200401898904,COMPRA,1.0,0.01,27.03,0.0,0.0,0.01,0.0,-0.01
1173,2772,COMPRA,1.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0
1174,2773,COMPRA,1.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0
1175,2774,COMPRA,1.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0
1176,2775,COMPRA,1.0,0.0,27.03,0.0,0.0,0.0,0.0,0.0
1177,92213,COMPRA,1.0,168.96,27.03,0.0,0.0,195.99,195.99,0.0
1178,998,COMPRA,1.0,2371.0,379.36,0.0,0.0,2750.36,2750.36,0.0
1179,351,COMPRA,1.0,0.0,1786.96,0.0,0.0,0.0,0.0,0.0
1180,198,COMPRA,1.0,11168.47,1786.96,0.0,670.11,12285.32,12285.32,0.0
1181,63481,COMPRA,1.0,30160.0,4343.04,0.0,0.0,34503.04,31487.04,-3016.0
1182,17041350,COMPRA,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38,0.0
1183,43505,COMPRA,1.0,69.1,11.06,0.0,0.0,80.16,80.16,0.0
1184,1335,COMPRA,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0
1185,664,COMPRA,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0
1186,1466,COMPRA,1.0,1000.0,160.0,0.0,0.0,1160.0,1160.0,0.0
1187,35902459,COMPRA,1.0,98.08,15.69,0.0,0.0,113.77,113.77,0.0
1188,35905547,COMPRA,1.0,16.08,2.57,0.0,0.0,18.65,18.65,0.0
1189,23702,COMPRA,1.0,41588.8,6654.21,0.0,0.0,48243.01,48243.01,0.0
1190,3628788,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1432.3,1432.3
1191,,COMPRA,1.0,198.0,38.57,0.0,0.0,236.57,236.57,0.0
1192,3606,COMPRA,1.0,3601.0,489.74,0.0,0.0,4090.74,3550.59,-540.1499999999996
1193,2818,COMPRA,1.0,0.0,54.58,0.0,0.0,0.0,0.0,0.0
1194,2819,COMPRA,1.0,0.0,54.58,0.0,0.0,0.0,0.0,0.0
1195,2820,COMPRA,1.0,0.0,54.58,0.0,0.0,0.0,0.0,0.0
1196,2821,COMPRA,1.0,0.0,54.58,0.0,0.0,0.0,0.0,0.0
1197,2822,COMPRA,1.0,0.0,54.58,0.0,0.0,0.0,0.0,0.0
1198,2823,COMPRA,1.0,0.0,54.58,0.0,0.0,0.0,0.0,0.0
1199,35947506,COMPRA,1.0,341.1,54.58,0.0,0.0,395.68,395.68,0.0
1200,2227,COMPRA,1.0,0.0,-285.53,0.0,0.0,0.0,0.0,0.0
1201,26517,COMPRA,1.0,0.0,-285.53,0.0,0.0,0.0,0.0,0.0
1202,2844139,COMPRA,1.0,-1784.57,-285.53,0.0,0.0,-2070.1,-2070.1,0.0
1203,2844149,COMPRA,1.0,-1016.01,-162.56,0.0,0.0,-1178.57,-1178.57,0.0
1204,171419,COMPRA,1.0,74.14,11.86,0.0,0.0,86.0,86.0,0.0
1205,120364,COMPRA,1.0,632.48,101.2,0.0,0.0,733.6800000000001,733.68,0.0
1206,68720,COMPRA,1.0,342.0,54.72,0.0,0.0,396.72,396.72,0.0
1207,,COMPRA,1.0,426.72,68.28,0.0,0.0,495.0,495.0,0.0
1208,8657270,COMPRA,1.0,236.62,37.86,0.0,0.0,274.48,274.48,0.0
1209,316,COMPRA,1.0,2675.0,385.76,0.0,0.0,3060.76,2796.76,-264.0
1210,2834,COMPRA,1.0,0.0,745.71,0.0,0.0,0.0,0.0,0.0
1211,2835,COMPRA,1.0,0.0,745.71,0.0,0.0,0.0,0.0,0.0
1212,2836,COMPRA,1.0,0.0,745.71,0.0,0.0,0.0,0.0,0.0
1213,3102,COMPRA,1.0,0.0,745.71,0.0,0.0,0.0,0.0,0.0
1214,1411,COMPRA,1.0,4660.68,745.71,0.0,0.0,5406.39,5406.39,0.0
1215,2844898,COMPRA,1.0,-1009.09,-161.46,0.0,0.0,-1170.55,-1170.55,0.0
1216,13183407,COMPRA,1.0,1016.01,162.56,0.0,0.0,1178.57,1178.57,0.0
1217,2092,COMPRA,1.0,4824.91,771.99,0.0,289.49,5307.41,5307.41,0.0
1218,4914,COMPRA,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0,0.0
1219,4917,COMPRA,1.0,900.0,144.0,0.0,0.0,1044.0,1044.0,0.0
1220,194,COMPRA,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0,0.0
1221,35986422,COMPRA,1.0,218.22,34.92,0.0,0.0,253.14,253.14,0.0
1222,209,COMPRA,1.0,11821.55,1891.45,0.0,709.29,13003.71,13003.71,0.0
1223,2440726,COMPRA,1.0,180.0,28.8,0.0,6.0,202.8,202.8,0.0
1224,000045269778,COMPRA,1.0,2923.95,433.17,0.0,0.0,3357.12,3357.12,0.0
1225,2277381,COMPRA,1.0,47235.08,7557.61,0.0,0.0,54792.69,54792.69,0.0
1226,92465,COMPRA,1.0,1448.83,231.82,0.0,0.0,1680.6499999999999,1680.65,0.0
1227,,COMPRA,1.0,200.96,39.15,0.0,0.0,240.11,240.11,0.0
1228,,COMPRA,1.0,336.9,62.09,0.0,0.0,398.99,398.99,0.0
1229,63583,COMPRA,1.0,8265.05,1322.41,0.0,0.0,9587.46,9587.46,0.0
1230,3132996,COMPRA,1.0,0.0,376.72,0.0,0.0,0.0,0.0,0.0
1231,3627,COMPRA,1.0,2354.5,376.72,0.0,0.0,2731.2200000000003,2731.22,0.0
1232,3632751,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,3763.8,3763.8
1233,3358,COMPRA,1.0,0.0,1332.91,0.0,0.0,0.0,0.0,0.0
1234,3780,COMPRA,1.0,8330.66,1332.91,0.0,499.84,9163.73,9163.73,0.0
1235,967,COMPRA,1.0,23275.86,3724.14,0.0,0.0,27000.0,27000.0,0.0
1236,5,COMPRA,1.0,15000.0,2400.0,1500.0,1600.0,14300.0,14300.0,0.0
1237,36039747,COMPRA,1.0,68.18,10.91,0.0,0.0,79.09,79.09,0.0
1238,23724,COMPRA,1.0,600.0,96.0,0.0,0.0,696.0,696.0,0.0
1239,68907,COMPRA,1.0,11772.0,1883.52,0.0,0.0,13655.52,13655.52,0.0
1240,13860,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,3633513,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,880.9,880.9
1242,3633635,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,4311.6,4311.6
1243,63599,COMPRA,1.0,25184.5,4029.52,0.0,0.0,29214.02,29214.02,0.0
1244,1869,COMPRA,1.0,149.74,23.96,0.0,0.0,173.70000000000002,173.7,0.0
1245,37989,COMPRA,1.0,3100.0,496.0,0.0,0.0,3596.0,3596.0,0.0
1246,073914,COMPRA,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0,0.0
1247,1000,COMPRA,1.0,0.0,324.01,0.0,0.0,0.0,0.0,0.0
1248,22,COMPRA,1.0,2025.05,324.01,0.0,121.5,2227.56,2227.56,0.0
1249,23,COMPRA,1.0,2596.73,415.48,0.0,155.8,2856.41,2856.41,0.0
1250,2442391,COMPRA,1.0,201.0,32.16,0.0,6.84,226.32,226.32,0.0
1251,557,COMPRA,1.0,820.0,131.2,0.0,0.0,951.2,951.2,0.0
1252,12369,COMPRA,1.0,919.89,142.68,0.0,0.0,1062.57,1062.57,0.0
1253,1396,COMPRA,1.0,3500.0,560.0,350.0,373.45,3336.55,3336.55,0.0
1254,321,COMPRA,1.0,1025.0,164.0,0.0,0.0,1189.0,1189.0,0.0
1255,2848,COMPRA,1.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
1256,2849,COMPRA,1.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
1257,2850,COMPRA,1.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
1258,2851,COMPRA,1.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
1259,2852,COMPRA,1.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0
1260,36074068,COMPRA,1.0,6.89,1.1,0.0,0.0,7.99,7.99,0.0
1261,0027223656,COMPRA,1.0,0.0,1030.2,0.0,0.0,0.0,0.0,0.0
1262,0105627385,COMPRA,1.0,0.0,1030.2,0.0,0.0,0.0,0.0,0.0
1263,63637,COMPRA,1.0,6438.72,1030.2,0.0,0.0,7468.92,7468.92,0.0
1264,6520,COMPRA,1.0,1723.28,275.72,0.0,0.0,1999.0,1999.0,0.0
1265,202004-E2341533107-15052020-376151,COMPRA,1.0,11403.71,0.0,0.0,0.0,11403.71,11403.71,0.0
1266,870840,COMPRA,1.0,210.0,0.0,0.0,0.0,210.0,210.0,0.0
1267,45985,COMPRA,1.0,349.5,55.92,0.0,0.0,405.42,405.42,0.0
1268,36094530,COMPRA,1.0,11.51,1.84,0.0,0.0,13.35,13.35,0.0
1269,2119,COMPRA,1.0,3364.28,538.28,0.0,201.86,3700.7000000000003,3700.7,0.0
1270,3785,COMPRA,1.0,8218.48,1314.96,0.0,493.11,9040.329999999998,9040.33,0.0
1271,2895,COMPRA,1.0,0.0,305.94,0.0,0.0,0.0,0.0,0.0
1272,92721,COMPRA,1.0,1912.13,305.94,0.0,0.0,2218.07,2218.07,0.0
1273,36110058,COMPRA,1.0,279.29,44.69,0.0,0.0,323.98,323.98,0.0
1274,217107,COMPRA,1.0,18.97,3.03,0.0,0.0,22.0,22.0,0.0
1275,635243,COMPRA,1.0,263.22,42.12,0.0,0.0,305.34000000000003,305.34,0.0
1276,227,COMPRA,1.0,11951.89,1912.3,0.0,717.11,13147.079999999998,13147.08,0.0
1277,1059,COMPRA,1.0,1100.0,176.0,0.0,0.0,1276.0,1276.0,0.0
1278,152299,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0
1279,36131507,COMPRA,1.0,81.08,12.98,0.0,0.0,94.06,94.06,0.0
1280,,COMPRA,1.0,336.9,62.09,0.0,0.0,398.99,398.99,0.0
1281,69206,COMPRA,1.0,936.0,149.76,0.0,0.0,1085.76,1085.76,0.0
1282,13985,COMPRA,1.0,0.0,299.23,0.0,0.0,0.0,0.0,0.0
1283,,COMPRA,1.0,1767.52,299.23,0.0,0.0,2066.75,2066.75,0.0
1284,,COMPRA,1.0,1932.69,356.32,0.0,0.0,2289.01,2289.01,0.0
1285,3437167,COMPRA,1.0,125.0,7.16,0.0,0.0,125.0,0.0,-125.0
1286,1934,COMPRA,1.0,44.73,7.16,0.0,0.0,51.89,51.89,0.0
1287,352300,COMPRA,1.0,361.21,57.79,0.0,0.0,419.0,419.0,0.0
1288,36151449,COMPRA,1.0,114.02,18.24,0.0,0.0,132.26,132.26,0.0
1289,63710,COMPRA,1.0,4261.32,613.63,0.0,0.0,4874.95,4448.82,-426.1300000000001
1290,24630,COMPRA,1.0,900.56,144.08,0.0,0.0,1044.6399999999999,1044.64,0.0
1291,8811090280022099,COMPRA,1.0,2861.52,473.76,0.0,0.0,2861.52,2861.52,0.0
1292,000045561930,COMPRA,1.0,0.0,473.76,0.0,0.0,0.0,0.0,0.0
1293,1947,COMPRA,1.0,0.0,473.76,0.0,0.0,0.0,0.0,0.0
1294,5250442,COMPRA,1.0,217.2,473.76,0.0,0.0,217.2,217.2,0.0
1295,11915,COMPRA,1.0,2961.0,473.76,0.0,0.0,3434.76,3434.76,0.0
1296,24635,COMPRA,1.0,781.0,124.96,0.0,0.0,905.96,905.96,0.0
1297,13280,COMPRA,1.0,176.72,28.28,0.0,0.0,205.0,205.0,0.0
1298,1001653,COMPRA,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0,0.0
1299,352481,COMPRA,1.0,1364.67,218.33,0.0,0.0,1583.0,1583.0,0.0
1300,5264261,COMPRA,1.0,1264.0,20.15,0.0,0.0,1264.0,1264.0,0.0
1301,5264277,COMPRA,1.0,113.0,20.15,0.0,0.0,113.0,113.0,0.0
1302,5264289,COMPRA,1.0,113.0,20.15,0.0,0.0,113.0,113.0,0.0
1303,1389,COMPRA,1.0,0.0,20.15,0.0,0.0,0.0,0.0,0.0
1304,2949,COMPRA,1.0,0.0,20.15,0.0,0.0,0.0,0.0,0.0
1305,2950,COMPRA,1.0,0.0,20.15,0.0,0.0,0.0,0.0,0.0
1306,110535,COMPRA,1.0,129.85,20.15,0.0,0.0,150.0,150.0,0.0
1307,36224782,COMPRA,1.0,261.23,41.79,0.0,0.0,303.02000000000004,303.02,0.0
1308,1961,COMPRA,1.0,529.82,84.78,0.0,0.0,614.6,614.6,0.0
1309,2140,COMPRA,1.0,3364.28,538.28,0.0,201.86,3700.7000000000003,3700.7,0.0
1310,3794,COMPRA,1.0,8218.48,1314.96,0.0,493.11,9040.329999999998,9040.33,0.0
1311,5379,COMPRA,1.0,15000.0,2400.0,0.0,0.0,17400.0,17400.0,0.0
1312,15809,COMPRA,1.0,55.17,8.83,0.0,0.0,64.0,64.0,0.0
1313,152607,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,691.0,691.0
1314,152610,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9
1315,92997,COMPRA,1.0,559.32,89.5,0.0,0.0,648.82,648.82,0.0
1316,36247693,COMPRA,1.0,189.3,30.29,0.0,0.0,219.59,219.59,0.0
1317,25333,COMPRA,1.0,2359.8,12.77,0.0,0.0,2372.57,2372.57,0.0
1318,,COMPRA,1.0,0.0,100.48,0.0,0.0,0.0,0.0,0.0
1319,124890,COMPRA,1.0,647.74,100.48,0.0,0.0,748.22,748.22,0.0
1320,237,COMPRA,1.0,11951.69,1912.27,0.0,717.1,13146.86,13146.86,0.0
1321,1016422,COMPRA,1.0,86.93,13.91,0.0,0.0,100.84,100.84,0.0
1322,31340430,COMPRA,1.0,95.12,15.22,0.0,3.03,107.31,107.31,0.0
1323,968,COMPRA,1.0,12068.97,1931.03,0.0,0.0,14000.0,14000.0,0.0
1324,969,COMPRA,1.0,1724.14,275.86,0.0,0.0,2000.0,2000.0,0.0
1325,331,COMPRA,1.0,4320.0,622.08,0.0,0.0,4942.08,4510.08,-432.0
1326,6,COMPRA,1.0,15000.0,2400.0,1500.0,1600.0,14300.0,14300.0,0.0
1327,36271496,COMPRA,1.0,79.26,12.68,0.0,0.0,91.94,91.94,0.0
1328,0060169937,COMPRA,1.0,5039.65,646.2,0.0,0.0,5685.849999999999,4685.0,-1000.8499999999995
1329,0010088663,COMPRA,1.0,165.58,26.5,0.0,0.0,192.08,192.08,0.0
1330,69509,COMPRA,1.0,1163.8,186.21,0.0,0.0,1350.01,1350.01,0.0
1331,4348,COMPRA,1.0,1637.93,262.07,0.0,0.0,1900.0,1900.0,0.0
1332,0001010100750847116902,COMPRA,1.0,490.0,78.4,0.0,0.0,568.4,568.4,0.0
1333,,COMPRA,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0
1334,,COMPRA,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0
1335,,COMPRA,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0
1336,,COMPRA,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0
1337,,COMPRA,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0
1338,,COMPRA,1.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0
1339,570709,COMPRA,1.0,0.01,192.0,0.0,0.0,0.01,0.0,-0.01
1340,938917,COMPRA,1.0,6500.0,192.0,0.0,0.0,6500.0,6500.0,0.0
1341,63787,COMPRA,1.0,1200.0,192.0,0.0,0.0,1392.0,1392.0,0.0
1342,3646688,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1953.95,1953.95
1343,3646690,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1720.91,1720.91
1344,3646693,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1975.1,1975.1
1345,3390,COMPRA,1.0,0.0,149.82,0.0,0.0,0.0,0.0,0.0
1346,110733,COMPRA,1.0,965.36,149.82,0.0,0.0,1115.18,1115.18,0.0
1347,3580,COMPRA,1.0,100.0,16.0,0.0,0.0,116.0,116.0,0.0
1348,36295830,COMPRA,1.0,261.09,41.77,0.0,0.0,302.85999999999996,302.86,0.0
1349,10845,COMPRA,1.0,861.0,137.76,0.0,0.0,998.76,998.76,0.0
1350,52,COMPRA,1.0,300.0,48.0,0.0,0.0,348.0,348.0,0.0
1351,22020050028311,COMPRA,1.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0
1352,1409,COMPRA,1.0,3500.0,560.0,350.0,373.45,3336.55,3336.55,0.0
1353,2534,COMPRA,1.0,1250.0,200.0,0.0,0.0,1450.0,1450.0,0.0
1354,2451023,COMPRA,1.0,180.0,28.8,0.0,6.0,202.8,202.8,0.0
1355,67992,COMPRA,1.0,37.5,6.0,0.0,0.0,43.5,43.5,0.0
1356,63845,COMPRA,1.0,5400.0,864.0,0.0,0.0,6264.0,6264.0,0.0
1357,488244,COMPRA,1.0,291.45,46.63,0.0,0.0,338.08,338.08,0.0
1358,488277,COMPRA,1.0,291.45,46.63,0.0,0.0,338.08,338.08,0.0
1359,340080,COMPRA,1.0,175.0,0.0,0.0,0.0,175.0,175.0,0.0
1360,2964,COMPRA,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
1361,2965,COMPRA,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
1362,2966,COMPRA,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
1363,36352615,COMPRA,1.0,15.64,2.5,0.0,0.0,18.14,18.14,0.0
1364,63880,COMPRA,1.0,3960.0,633.6,0.0,0.0,4593.6,4593.6,0.0
1365,63882,COMPRA,1.0,2940.0,470.4,0.0,0.0,3410.4,3410.4,0.0
1366,26865,COMPRA,1.0,0.0,717.6,0.0,0.0,0.0,0.0,0.0
1367,26870,COMPRA,1.0,0.0,717.6,0.0,0.0,0.0,0.0,0.0
1368,31424476,COMPRA,1.0,0.0,717.6,0.0,0.0,0.0,0.0,0.0
1369,69706,COMPRA,1.0,4485.0,717.6,0.0,0.0,5202.6,5202.6,0.0
1370,2172,COMPRA,1.0,3105.54,496.89,0.0,186.33,3416.1,3416.1,0.0
1371,3649041,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,925.95,925.95
1372,3802,COMPRA,1.0,8425.93,1348.15,0.0,505.56,9268.52,9268.52,0.0
1373,970,COMPRA,1.0,17241.38,2758.62,0.0,0.0,20000.0,20000.0,0.0
1374,420200501898904,COMPRA,1.0,0.0,253.93,0.0,0.0,0.0,0.0,0.0
1375,93210,COMPRA,1.0,1587.06,253.93,0.0,0.0,1840.99,1840.99,0.0
1376,36380037,COMPRA,1.0,121.9,19.5,0.0,0.0,141.4,141.4,0.0
1377,254,COMPRA,1.0,11187.62,1790.02,0.0,671.26,12306.380000000001,12306.38,0.0
1378,69768,COMPRA,1.0,474.72,75.96,0.0,0.0,550.6800000000001,550.68,0.0
1379,110898,COMPRA,1.0,432.83,67.17,0.0,0.0,500.0,500.0,0.0
1380,36389660,COMPRA,1.0,57.42,9.19,0.0,0.0,66.61,66.61,0.0
1381,3650005,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,782.25,782.25
1382,456140,COMPRA,1.0,35.0,0.0,0.0,0.0,35.0,35.0,0.0
1383,89401080,COMPRA,1.0,41049.31,6567.89,0.0,0.0,47617.2,47617.2,0.0
1384,89401081,COMPRA,1.0,41049.31,6567.89,0.0,0.0,47617.2,47617.2,0.0
1385,89401082,COMPRA,1.0,41049.31,6567.89,0.0,0.0,47617.2,47617.2,0.0
1386,,COMPRA,1.0,1656.45,274.7,0.0,0.0,1931.15,1931.15,0.0
1387,,COMPRA,1.0,2064.69,382.03,0.0,0.0,2446.7200000000003,2446.72,0.0
1388,,COMPRA,1.0,463.55,85.46,0.0,0.0,549.01,549.01,0.0
1389,,COMPRA,1.0,202.44,39.43,0.0,0.0,241.87,241.87,0.0
1390,,COMPRA,1.0,752.43,146.57,0.0,0.0,899.0,899.0,0.0
1391,89401083,COMPRA,1.0,41049.31,6567.89,0.0,0.0,47617.2,47617.2,0.0
1392,249305,COMPRA,1.0,2585.0,413.6,0.0,0.0,2998.6,2998.6,0.0
1393,448,COMPRA,1.0,600.0,96.0,0.0,0.0,696.0,696.0,0.0
1394,3651674,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1360.8,1360.8
1395,3651679,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,235.0,235.0
1396,7750,COMPRA,1.0,3833.0,48.0,0.0,0.0,3833.0,3833.0,0.0
1397,1009580,COMPRA,1.0,3300.0,48.0,0.0,0.0,3348.0,3348.0,0.0
1398,6396,COMPRA,1.0,4620.0,739.2,0.0,0.0,5359.2,5359.2,0.0
1399,15923,COMPRA,1.0,237.86,38.06,0.0,0.0,275.92,275.92,0.0
1400,36429494,COMPRA,1.0,36.78,5.88,0.0,0.0,42.660000000000004,42.66,0.0
1401,367,COMPRA,1.0,0.0,202.56,0.0,0.0,0.0,0.0,0.0
1402,119519,COMPRA,1.0,1266.0,202.56,0.0,0.0,1468.56,1468.56,0.0
1403,17171289,COMPRA,1.0,1139.12,182.26,0.0,0.0,1321.3799999999999,1321.38,0.0
1404,5218,COMPRA,1.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0
1405,3314,COMPRA,1.0,2800.0,448.0,0.0,0.0,3248.0,3248.0,0.0
1406,3641,COMPRA,1.0,4519.61,723.14,0.0,0.0,5242.75,5242.75,0.0
1407,69976,COMPRA,1.0,819.0,131.04,0.0,0.0,950.04,950.04,0.0
1408,1396,COMPRA,1.0,0.0,16.14,0.0,0.0,0.0,0.0,0.0
1409,307,COMPRA,1.0,0.0,16.14,0.0,0.0,0.0,0.0,0.0
1410,36451342,COMPRA,1.0,100.89,16.14,0.0,0.0,117.03,117.03,0.0
1411,70046,COMPRA,1.0,1615.88,258.54,0.0,0.0,1874.42,1874.42,0.0
1412,2189,COMPRA,1.0,3169.76,507.16,0.0,190.19,3486.73,3486.73,0.0
1413,5005,COMPRA,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,0.0
1414,3811,COMPRA,1.0,10227.36,1636.38,0.0,613.64,11250.100000000002,11250.1,0.0
1415,38397,COMPRA,1.0,1960.0,313.6,0.0,0.0,2273.6,2273.6,0.0
1416,93513,COMPRA,1.0,1494.93,239.19,0.0,0.0,1734.1200000000001,1734.12,0.0
1417,36463332,COMPRA,1.0,11.95,1.91,0.0,0.0,13.86,13.86,0.0
1418,36490397,COMPRA,1.0,17.09,2.73,0.0,0.0,19.82,19.82,0.0
1419,23931,COMPRA,1.0,2123.8,339.81,0.0,0.0,2463.61,2463.61,0.0
1420,263,COMPRA,1.0,10835.07,1733.61,0.0,650.1,11918.58,11918.58,0.0
1421,25,COMPRA,1.0,1705.35,272.86,0.0,102.32,1875.89,1875.89,0.0
1422,584,COMPRA,1.0,350.0,56.0,0.0,0.0,406.0,406.0,0.0
1423,64041,COMPRA,1.0,248.4,39.74,0.0,0.0,288.14,288.14,0.0
1424,330,COMPRA,1.0,0.0,596.29,0.0,0.0,0.0,0.0,0.0
1425,000046014791,COMPRA,1.0,4024.97,596.29,0.0,0.0,4621.26,4621.26,0.0
1426,971,COMPRA,1.0,12931.03,2068.97,0.0,0.0,15000.0,15000.0,0.0
1427,4891285,COMPRA,1.0,0.0,177.6,0.0,0.0,0.0,0.0,0.0
1428,2548,COMPRA,1.0,0.0,177.6,0.0,0.0,0.0,0.0,0.0
1429,3326,COMPRA,1.0,1110.0,177.6,0.0,0.0,1287.6,1287.6,0.0
1430,68542,COMPRA,1.0,5390.0,862.4,0.0,0.0,6252.4,6252.4,0.0
1431,3605,COMPRA,1.0,600.0,96.0,0.0,0.0,696.0,696.0,0.0
1432,36520506,COMPRA,1.0,14.26,2.28,0.0,0.0,16.54,16.54,0.0
1433,3325,COMPRA,1.0,0.0,155.54,0.0,0.0,0.0,0.0,0.0
1434,13194,COMPRA,1.0,1000.71,155.54,0.0,0.0,1156.25,1156.25,0.0
1435,,COMPRA,1.0,1591.25,262.0,0.0,0.0,1853.25,1853.25,0.0
1436,64071,COMPRA,1.0,9548.28,1527.72,0.0,0.0,11076.0,11076.0,0.0
1437,3657071,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,1351.0,1351.0
1438,3657072,COMPRA,1.0,0.0,0.0,0.0,0.0,0.0,583.8,583.8
1439,1016188,COMPRA,1.0,4300.0,48.0,0.0,0.0,4348.0,4348.0,0.0
1440,3431,COMPRA,1.0,0.0,624.13,0.0,0.0,0.0,0.0,0.0
1441,6445,COMPRA,1.0,3900.8,624.13,0.0,0.0,4524.93,4524.93,0.0
1442,6446,COMPRA,1.0,4037.6,646.02,0.0,0.0,4683.62,4683.62,0.0
1443,6447,COMPRA,1.0,2525.6,404.1,0.0,0.0,2929.7,2929.7,0.0
1444,38466,COMPRA,1.0,980.0,156.8,0.0,0.0,1136.8,1136.8,0.0
1445,7,COMPRA,1.0,15000.0,2400.0,1500.0,1600.0,14300.0,14300.0,0.0
1446,180,COMPRA,1.0,4000.0,640.0,0.0,0.0,4640.0,4640.0,0.0
1447,36547634,COMPRA,1.0,29.89,4.78,0.0,0.0,34.67,34.67,0.0
1448,23953,COMPRA,1.0,19200.0,3072.0,0.0,0.0,22272.0,22272.0,0.0
1449,24680,COMPRA,1.0,1757.8,281.25,0.0,0.0,2039.05,2039.05,0.0
1450,44050,COMPRA,1.0,3307.01,529.12,0.0,0.0,3836.13,3836.13,0.0
1451,36555785,COMPRA,1.0,707.25,113.16,0.0,0.0,820.41,820.41,0.0
1452,10888,COMPRA,1.0,3693.32,590.93,0.0,0.0,4284.25,4284.25,0.0
1453,70287,COMPRA,1.0,2820.0,451.2,0.0,0.0,3271.2,3271.2,0.0
1454,797940,COMPRA,1.0,140.0,0.0,0.0,0.0,140.0,140.0,0.0
1455,342,COMPRA,1.0,2870.0,459.2,0.0,0.0,3329.2,3329.2,0.0
